MSOA21CD,%_Owned-Outright,%_Own-mortgage,%_Own-Share,%_Social-rent,%_Private-rent,%_Rent-free,Empty %
E02000183,16.529508582177286,12.814483893722079,0.3526922172584058,27.651069833059015,27.486480131671758,0.1881025158711498,14.977662826240302
E02000184,8.15976476353835,8.257779955893163,2.0828228375398186,39.1815731438373,30.97280078412154,0.3675569713305562,10.977701543739279
E02000185,7.371441182961819,9.114985654380932,0.9490178768483779,40.69741778856765,31.229309203266386,0.48554403001544916,10.152284263959391
E02000186,11.908020804817959,8.75992335067068,0.4927456884752259,24.226663016698605,34.93019436079934,0.16424856282507527,19.518204215713112
E02000187,5.915684496826836,4.465095194922938,1.1786038077969174,55.621033544877605,18.970988213961924,0.3626473254759746,13.485947416137806
E02000188,6.09202851587816,4.309786130913804,0.42125729099157483,58.943616331821126,17.822423849643553,0.5184705119896306,11.892417368762151
E02000191,10.652463382157123,6.225033288948069,0.5992010652463382,17.010652463382154,35.45272969374168,0.1997336884154461,29.860186418109187
E02000192,8.020523899540914,7.07534431541993,0.24304617877396706,42.34404536862004,25.35781798541723,0.4050769646232784,16.554145287604644
E02000193,9.92478061011283,5.265357292101964,0.7939824488090262,22.23150856665274,26.368575010447138,0.1880484747179273,35.22774759715838
E02007115,8.24964131994261,5.05738880918221,0.41248206599713055,40.38737446197992,25.64562410329986,0.3945480631276901,19.852941176470587
E02000001,15.212344667486002,9.285811825754472,0.1638672675133142,9.968592107059948,32.404752150757886,0.06827802813054759,32.896353953297826
E02000194,17.32804232804233,27.667548500881832,1.0802469135802468,21.075837742504408,25.37477954144621,0.13227513227513227,7.341269841269841
E02000195,31.398850260060225,36.709553791404325,1.5056118258965234,7.418560087599234,18.56008759923351,0.027374760470845878,4.379961675335341
E02000196,26.6553480475382,26.213921901528014,0.8149405772495755,18.33616298811545,23.157894736842106,0.3395585738539898,4.482173174872665
E02000197,22.819932049830125,25.990939977349942,1.2174405436013591,15.005662514156285,28.822197055492637,0.05662514156285391,6.087202718006795
E02000198,16.90066225165563,26.94039735099338,1.5629139072847682,19.04635761589404,28.000000000000004,0.2913907284768212,7.258278145695364
E02000199,24.447717231222384,33.578792341678934,0.7363770250368188,10.36818851251841,25.15463917525773,0.17673048600883653,5.537555228276878
E02000200,16.26321974148061,31.30434782608696,0.7285546415981199,12.45593419506463,33.11398354876616,0.1410105757931845,5.99294947121034
E02000201,12.505932605600378,21.143806359753203,0.5220692928334125,26.8391077361177,29.401993355481725,0.23730422401518747,9.349786426198387
E02000202,26.96979134226098,30.67580193086266,0.5294300840859545,7.131734662099035,29.212083463095606,0.06228589224540642,5.4188726253503585
E02000203,15.802027429934407,21.705426356589147,2.2957662492546214,19.648181276088252,33.24388789505068,0.2385211687537269,7.0661896243291595
E02000204,27.019906323185012,25.08782201405152,1.0831381733021077,11.065573770491802,30.005854800936767,0.20491803278688525,5.532786885245901
E02000206,12.634920634920634,22.87830687830688,1.925925925925926,23.703703703703706,33.1005291005291,0.2751322751322752,5.481481481481482
E02000207,16.147757255936675,27.203166226912927,2.5329815303430077,25.356200527704488,22.559366754617415,0.13192612137203166,6.068601583113456
E02000208,9.51627486437613,17.65370705244123,3.52622061482821,28.684448462929474,32.662748643761304,0.5877034358047016,7.368896925858952
E02000209,18.325581395348838,30.23255813953488,0.6821705426356589,18.046511627906977,27.53488372093023,0.15503875968992248,5.023255813953488
E02000210,22.596823627751466,34.55001393145723,1.7275006965728614,12.231819448314294,24.85371969908052,0.05572582892170522,3.9843967679019223
E02000211,40.05273952534427,40.1406387342514,0.23439789041898623,5.947846469381775,10.020509815411662,0.02929973630237328,3.57456782888954
E02000212,14.969538729329852,22.628372497824195,2.030751378009864,24.68813460980563,29.852045256744997,0.4641717435451117,5.366985784740354
E02000213,8.074642483432159,13.428671084757587,1.8486222532263692,25.305197070108125,45.1866062085804,0.12207882804325079,6.03418207185211
E02000214,37.946611909650926,35.68788501026694,0.9034907597535934,5.215605749486653,15.728952772073923,0.0,4.517453798767967
E02000215,14.468538926413082,20.245289726270883,1.1020263064344118,15.854959118378956,41.397084962673304,0.33771773906861,6.594383220760753
E02000216,24.887604367373154,22.575465639049455,0.2890173410404624,10.950545921644188,35.74181117533718,0.03211303789338471,5.523442517662171
E02000217,12.313568570389233,24.49981811567843,2.091669698072026,19.87995634776282,32.32084394325209,0.21826118588577662,8.675882138959622
E02000218,29.188748471259686,26.57969832857725,0.24459845087647777,30.94170403587444,8.479412963717897,0.40766408479412963,4.158173664900122
E02000219,47.89049919484702,34.78260869565217,0.25764895330112725,2.8019323671497585,10.305958132045088,0.032206119162640906,3.92914653784219
E02000221,16.714082503556188,25.912754860123282,2.7027027027027026,29.27927927927928,19.677572309151255,0.26078710289236606,5.4528212422949265
E02000222,22.291181794672873,32.71269718127748,1.1119731057667444,9.387121799844842,28.497543315231443,0.0517196793379881,5.947763123868632
E02000223,10.919143054595715,14.409122322045611,0.2073255010366275,61.506565307532824,8.880442294402211,0.414651002073255,3.6627505183137528
E02000224,20.465512347431165,33.38064149872268,1.3908600624467784,8.543854669315925,28.839057621345443,0.22707919386886177,7.152994606869146
E02000225,24.125364431486883,26.27551020408163,0.9110787172011662,36.224489795918366,8.965014577259476,0.36443148688046645,3.1341107871720117
E02000226,45.770971110337626,39.15767490428124,0.5221023320570832,2.1928297946397493,9.119387399930385,0.034806822137138885,3.202227636616777
E02000227,32.25419664268585,35.31175059952039,0.5995203836930456,12.589928057553957,15.727418065547564,0.1798561151079137,3.337330135891287
E02000228,47.011308562197094,38.38449111470113,0.16155088852988692,2.2617124394184165,9.337641357027463,0.03231017770597738,2.8109854604200324
E02000229,16.804293971924032,21.180842279108177,0.7844756399669695,43.10487200660611,10.198183319570603,0.2477291494632535,7.679603633360859
E02000230,28.323949761801646,31.76699870073625,2.1654395842355996,8.943265482893027,20.29016890428757,0.12992637505413598,8.380251190991771
E02000231,36.997595328065955,42.08175884575747,0.20611473720371004,2.713844039848849,12.538646513225697,0.0,5.462040535898317
E02000232,42.463533225283626,36.70988654781199,0.9319286871961102,9.562398703403566,6.239870340356564,0.0,4.0923824959481365
