MSOA21CD,%_Owned,%_Social-rent,%_Private-rent
E02000471,86.9450838539954,1.907267346267675,7.563301545544229
E02000472,75.77656675749319,6.594005449591281,13.188010899182562
E02000473,74.08114558472553,5.894988066825776,13.651551312649165
E02000474,61.985018726591754,13.804173354735152,17.09470304975923
E02000475,65.16615602168278,9.710110770681121,17.48762667923639
E02000476,37.76058456909521,16.161616161616163,33.03245218138835
E02000477,81.31156039398653,2.5660964230171075,12.234318299637117
E02000478,84.75935828877004,5.080213903743315,5.793226381461675
E02000479,52.13050888726565,11.200389578767957,27.587046505965425
E02000480,49.93427230046949,17.80281690140845,24.619718309859152
E02000481,77.82698553291999,7.0563920873929735,10.30410392677886
E02000482,86.64921465968587,1.832460732984293,7.741211667913239
E02000483,62.038043478260875,12.771739130434783,19.34782608695652
E02000484,78.8803317535545,5.746445497630331,11.255924170616113
E02000485,72.47222222222223,5.5,17.77777777777778
E02000486,77.80276260841632,3.2123353678123996,14.87311275297141
E02000487,89.45478289258897,1.2732615083251715,5.223636957231472
E02000488,84.70663674254568,2.7893555626803463,8.592497595383136
E02000489,67.74099033108702,14.298271315558159,12.59888661002051
E02000490,70.60578931662191,12.772306774097283,12.354521038495973
E02000491,55.78620854211406,22.333571939871153,13.123359580052494
E02000492,79.62291515591008,4.641044234952864,10.406091370558377
E02000493,56.97586726998492,13.273001508295627,22.963800904977376
E02000494,63.580246913580254,12.522045855379188,18.283362727807173
E02000495,49.891868512110726,12.348615916955017,30.44982698961938
E02000496,63.34141904184354,19.314736203759857,12.977562158884174
E02000497,62.22395427383736,18.18654195895038,14.497272018706159
E02000498,67.907995618839,15.480102227090178,12.011683096020445
E02000499,76.23574144486692,5.418250950570342,13.5297845373891
E02000500,67.78832326718435,5.608283002588439,20.678746045441475
E02000501,73.91943546015878,7.027344898559247,14.87797706556895
E02000502,63.5871037659171,5.228935247900298,25.467353020861555
E02000503,76.35983263598327,3.3771667662881053,16.826060968320384
E02000504,78.27371184771906,3.675746636035445,13.587134886773878
E02000506,75.12100677637947,5.646982897708938,12.616973217166827
E02000507,69.85497237569061,9.046961325966851,16.67817679558011
E02000508,43.442973088423756,15.655702691157625,31.41819735155916
E02000509,36.387503281701235,21.344184825413496,29.58781832501969
E02000510,60.9420713867759,11.995318899941486,21.94265652428321
E02000511,65.2794292508918,7.936979785969084,21.70035671819263
E02000512,44.04542664211172,24.677716390423573,25.41436464088398
E02000513,40.677475390851185,27.76491024898668,26.346265199768386
E02000514,54.82602118003026,7.170953101361574,33.40393343419062
E02000515,38.28719723183391,19.792387543252595,31.678200692041525
E02000516,49.897750511247445,18.302658486707564,25.903203817314246
E02000517,44.35763888888889,24.04513888888889,26.504629629629626
E02000518,44.31687715269805,29.592422502870264,20.3788748564868
E02000519,38.41772151898734,32.24683544303797,22.879746835443036
E02000520,36.439641109298535,19.208809135399672,33.01386623164764
E02000521,40.81721364920669,25.12497283199305,25.733536187785266
E02000522,45.36611726560389,23.42610105376925,24.15563361253715
E02000523,42.386622751456805,10.514314669369142,37.92753990372435
E02000524,38.49315068493151,12.397260273972604,38.9041095890411
E02000525,38.054848741871645,15.182357930449534,39.468476109697484
E02006796,61.55287817938421,8.942436412315931,24.149933065595715
E02000526,48.2060481804203,10.430548436699128,32.8036904151717
E02000529,48.201209805794335,17.66953199617956,28.844317096466092
E02000530,32.48847926267281,40.93701996927803,21.15975422427035
E02000531,42.1555763823805,19.850046860356137,26.466729147141514
E02000532,51.85914799310515,18.936222605269638,22.58064516129032
E02000533,49.64303926568078,16.39469658337583,27.358490566037734
E02000534,54.55994897959183,6.377551020408164,33.067602040816325
E02000535,53.57372826786864,13.13586606567933,28.87958789439794
E02000536,48.391899940440744,15.574746873138773,29.898749255509234
E02000537,50.64377682403433,2.6364193746168,43.163703249540156
E02000538,40.369897959183675,14.317602040816327,39.63647959183674
E02000539,45.23177455585052,22.15642229936696,26.587706759240355
E02000540,36.74599917931884,18.85514977431268,32.02708247845712
E02000541,33.87334315169367,28.04123711340206,33.490427098674516
E02000542,29.973602111831056,22.79817614590833,38.94888408927286
E02000543,29.890783675033532,12.416171680398543,49.12818547614485
E02000544,66.1456601263718,4.7223145992683735,25.440638510143
E02000545,42.953563714902806,31.857451403887687,19.78941684665227
E02000546,45.30335694487219,14.96766245765322,35.23252232830305
E02000547,48.38709677419355,23.18548387096774,23.790322580645164
E02000548,37.35662148070907,32.24713242961418,20.255474452554743
E02000549,54.327594229874364,17.170777105630524,22.010237319683572
E02000550,37.44137571651902,31.943720687858256,24.022928608650336
E02000551,35.67767653758543,41.941913439635535,17.226651480637813
E02000552,55.5426581543819,11.230412071967498,27.48113755078352
E02000553,57.71662328002976,20.45370026031982,16.325771662328002
E02006792,40.125532391840395,10.020174848688635,41.98610177090338
E02006972,25.403983464862833,32.05561818865088,26.75685832393837
E02006973,31.80668016194332,31.857287449392715,26.998987854251013
E02000554,21.625192688835057,47.85289583792116,21.42699845848932
E02000555,31.76744186046512,34.627906976744185,25.41860465116279
E02000556,26.593001841620627,28.581952117863718,34.16206261510129
E02000557,21.084730995425833,39.44674362883903,28.5558701807885
E02000558,13.527477689055894,54.203851573508686,23.954908407703147
E02000559,35.827876520112255,24.29840972871843,32.08606173994387
E02000560,25.416890801506188,21.97417966648736,39.64497041420118
E02000561,42.67534773601657,22.432672388280555,27.730097662030182
E02000562,31.100104275286753,34.43691345151199,24.061522419186655
E02000563,20.82231305602308,44.650156287569125,25.727338302476554
E02000564,21.654423506866816,30.43755988502076,33.77515170871926
E02000565,21.328763511732138,43.052992354336936,26.601634590034273
E02000566,33.84726571910383,25.77692122380149,31.173211274391715
E02000567,26.60928143712575,36.86377245508982,26.983532934131738
E02000568,16.693418940609952,48.675762439807386,25.120385232744784
E02000569,23.008849557522122,42.694198623402166,23.12684365781711
E02000570,33.51230425055928,24.093959731543624,31.252796420581657
E02000571,23.405698778833106,42.695612844866574,25.757575757575758
E02000572,12.165705296276874,56.29260618772942,22.39119035133718
E02000573,26.244343891402718,24.939088061260005,31.308736512356422
E02000574,20.848880597014926,31.04011194029851,30.736940298507463
E02000575,19.50629235237173,32.72023233301064,29.92900935785737
E02000576,14.0536843904941,44.12720123097966,23.987006325867668
E02000577,9.957567185289957,63.7057991513437,13.889674681753888
E02000578,11.052843888664784,67.60790641387656,9.923356192012909
E02000579,25.56938248415121,40.85466071847851,21.014322610941534
E02000580,14.340182164795594,46.2825672527007,22.918873120101672
E02000581,10.574018126888216,63.383685800604226,13.836858006042297
E02000582,28.15116000956709,11.576177947859364,37.23989476201866
E02000583,33.33333333333333,18.203309692671397,29.813501444707118
E02000584,33.23183993040452,6.024358416702914,32.64462809917356
E02000585,30.608495981630313,13.134328358208954,33.20321469575201
E02000586,26.189446366782004,2.811418685121107,33.001730103806224
E02000587,31.976459048553213,3.7518391368317805,38.27856792545366
E02000588,18.494698418216583,2.5204241265426734,32.139753172257954
E02000589,22.019607843137255,7.294117647058823,42.11764705882353
E02000590,17.502668089647813,21.003201707577375,26.275346851654213
E02000591,16.94278771813563,22.509388115749946,31.256903026286725
E02000592,24.822043628013777,5.189437428243399,35.017221584385766
E02000593,25.434404865334493,13.879235447437011,40.20417028670721
E02000594,27.28321033210332,11.231549815498155,28.59778597785978
E02000595,31.71589310829817,11.697140178152836,27.097984060009377
E02000596,30.99777172567467,8.76454567962367,35.99900965585541
E02000597,22.49584947426674,40.066408411732155,19.203099059214168
E02000598,73.55318461041061,6.9835111542192045,14.71063692208212
E02000599,71.15839243498819,3.152088258471237,18.163908589440506
E02000600,48.597081930415264,11.728395061728394,33.97867564534231
E02000601,48.262183604080086,10.78579523989422,30.751794484321877
E02000602,36.84931506849315,26.46118721461187,27.96803652968037
E02000603,47.17412610258086,22.508983992159425,24.893825547206795
E02000604,59.06637884511603,6.368051807879114,29.573664328116568
E02000605,68.20433436532508,5.696594427244582,22.229102167182663
E02000606,42.642237222757956,6.4802314368370295,43.12439729990356
E02000607,62.30798051704758,7.680779318096666,26.564256275758712
E02000608,41.60868355134985,8.711383245198997,44.03005844698024
E02000609,65.96951435661113,12.123360510457285,18.504076568592698
E02000610,40.01472031403336,15.947006869479882,38.297350343473994
E02000611,84.49099595736863,2.499081220139655,9.99632488055862
E02000612,77.30854081311061,4.254648597541759,15.222187204538292
E02000613,61.6191904047976,10.464767616191905,23.20839580209895
E02000614,59.18598078010176,8.338044092707744,26.738270209157715
E02000615,73.84564643799473,6.8931398416886545,16.094986807387862
E02000616,77.97231270358306,5.374592833876222,13.070032573289902
E02000617,64.47368421052632,19.1812865497076,13.538011695906432
E02000619,23.09576837416481,47.55011135857461,18.374164810690424
E02000620,20.824742268041238,35.3514526710403,25.679475164011244
E02000621,20.289057123193395,24.239504473503096,35.54026152787337
E02000622,26.152643917686895,35.504037509768175,32.247981245115916
E02000623,19.561551433389546,49.52220348510399,23.69308600337268
E02000624,24.70509681727131,38.860449588248386,27.732027598486535
E02000625,16.85671789786812,45.98413485374318,29.747149231531978
E02000626,17.917474383827194,60.26031570202161,16.00664635834949
E02000627,23.72393961179008,39.324227174694464,28.588545410975318
E02000628,18.728813559322035,49.61864406779661,23.177966101694917
E02000629,29.94970278920896,25.65157750342936,34.36213991769547
E02000630,34.166666666666664,22.446236559139784,34.435483870967744
E02000631,36.4570589674578,25.446537802789333,28.333741130413507
E02000632,30.583058305830583,20.11001100110011,41.78217821782178
E02000633,22.9161719306578,41.62906672999288,27.11944906198053
E02000634,22.178754137827266,39.81342160698164,30.544688534456814
E02000635,30.922362309223622,35.05861535058615,25.193541251935414
E02000636,45.99704579025111,13.648449039881832,30.81240768094535
E02000637,37.58620689655172,17.68472906403941,35.418719211822655
E02000638,30.30857142857143,34.354285714285716,27.245714285714286
E02000639,19.0185546875,39.5751953125,28.076171875
E02000640,43.61069836552749,22.73402674591382,27.365032194155525
E02000641,21.890547263681594,53.15091210613598,17.330016583747927
E02000642,37.43437571330747,31.49965761241726,25.427984478429583
E02000643,37.404761904761905,23.11904761904762,31.976190476190474
E02000644,46.35124298315959,17.963111467522054,28.441593156909917
E02000645,39.715335169880625,19.513314967860424,32.162534435261705
E02000646,45.28853177501826,10.981251521792062,38.08132456781105
E02000647,50.766703176341736,17.661555312157724,23.220153340635267
E02000648,31.807442409923215,45.422327229769635,15.35735380980508
E02000649,36.08045567817729,14.275542897828409,42.06123175507298
E02000650,33.7468982630273,31.954783567686796,23.82133995037221
E02000651,45.2947539210384,15.87344510546241,31.530557057869117
E02000652,51.2916510670161,16.248596031448894,26.506926244852114
E02006801,15.07843137254902,26.92156862745098,29.64705882352941
E02000653,21.49107455372769,37.224361218060906,29.471473573678686
E02000654,19.050064184852374,49.34531450577664,21.797175866495508
E02000655,24.900631283610007,31.82137011924246,33.130699088145896
E02000657,27.15023579609252,27.711655064001796,32.382663373006956
E02000658,31.819389110225764,31.288180610889775,26.85258964143426
E02000659,35.48472075869336,27.344573234984193,27.528977871443626
E02000660,34.572014351614555,23.398257303946693,33.16248077908765
E02000661,39.44427665357898,20.356387798248264,31.893687707641195
E02000662,34.33476394849785,35.851216022889844,21.888412017167383
E02000663,47.10526315789474,20.855263157894736,23.980263157894736
E02000665,45.41182974018795,23.217247097844112,24.90326147042565
E02000666,48.954405210833045,20.911895783339045,23.311621528968118
E02000667,60.56338028169014,10.637509266123054,21.200889547813194
E02000668,57.63598326359832,15.202231520223153,21.75732217573222
E02000669,40.55096418732783,18.09917355371901,30.964187327823687
E02000670,37.12692686126599,25.155788783207612,28.205969170219745
E02000671,48.97802759325498,18.446601941747574,25.65150740929995
E02000672,37.31375985977213,21.603856266432953,31.13496932515337
E02000673,49.55799624966515,16.66220198231985,26.86847039914278
E02000674,61.540841584158414,10.21039603960396,22.49381188118812
E02000675,55.36801328168235,18.428334255672386,19.507470946319867
E02000676,51.42353977105958,18.16847666568829,23.27560904021133
E02000677,57.207051503629444,11.959903214656066,21.258209471137228
E02000678,44.884488448844884,28.492849284928496,21.48881554822149
E02000679,45.66995768688293,27.50352609308886,20.76163610719323
E02000680,40.393626991565135,28.772258669165886,19.868791002811623
E02000681,41.37348719392063,31.24120461581762,20.827469743878414
E02000682,41.41059408838162,33.04067895815043,18.495756511559847
E02000683,39.25747679614988,33.17291165348917,19.903746992093502
E02000685,38.627077090710976,34.78616180877145,18.904930536638517
E02000686,26.69767441860465,45.11627906976744,20.217054263565892
E02000687,42.168674698795186,28.21954484605087,21.311914323962515
E02006783,39.54575818303273,36.80694722778891,19.57247828991316
E02006784,43.85644768856448,34.215328467153284,16.240875912408757
E02006798,22.238514173998045,39.56500488758553,28.861192570869992
E02007008,19.404483104717297,21.04382736701238,43.593174974907996
E02007009,27.60537285780454,32.306623436776285,30.33811949976841
E02000689,55.49597855227882,8.41823056300268,28.55227882037534
E02000690,65.35465354653547,7.175071750717507,18.491184911849118
E02000691,49.80940279542567,8.672172808132148,34.62515883100381
E02000692,43.37979094076655,8.26281732205077,36.85913389746142
E02000693,39.31808372895986,8.351316357358654,40.6344410876133
E02000694,49.11127343559776,13.026540053567082,30.874117360603847
E02000695,59.27354548376728,4.243008678881389,30.37608486017358
E02000696,39.395700174317255,17.8965717606043,37.01336432306798
E02000697,49.10376167634436,4.140368593789447,38.85382479171926
E02000698,63.94009216589862,5.414746543778802,21.687788018433178
E02000699,59.61538461538461,4.3628013777267505,29.334098737083814
E02000700,33.97837222538418,32.81161070005692,27.945361411496872
E02000701,47.32006125574272,14.578866768759571,31.97549770290965
E02000702,46.36542239685658,25.624473758069044,19.814762840303114
E02000703,71.15447154471545,4.813008130081301,18.991869918699187
E02000704,47.10353866317169,12.7129750982962,33.158584534731325
E02000705,64.95882891125343,5.367490088441598,23.879231473010066
E02000706,34.517353579175705,35.65618221258134,23.91540130151844
E02000707,47.73676880222841,29.630919220055713,18.9066852367688
E02000708,68.79953037863223,5.048429703551512,20.48723216906369
E02000709,78.2358905035485,5.035484961135519,13.416694829334237
E02000710,49.26531743831439,18.907679512059882,25.561408372608817
E02000711,44.81901077645759,18.90024868748273,31.16883116883117
E02000712,47.9225953329539,30.10813887307911,17.89982925441093
E02000713,80.13793103448276,2.4827586206896552,14.344827586206895
E02000714,34.97854077253219,25.250357653791127,31.5450643776824
E02000715,30.178571428571427,23.705357142857142,38.34821428571429
E02000716,32.85243198680956,22.423742786479803,38.0873866446826
E02000717,30.81417997662641,20.958317101675107,40.08570315543436
E02000718,29.591836734693878,36.734693877551024,27.2108843537415
E02000719,27.40740740740741,29.082125603864732,34.46054750402576
E02000720,43.4915106660862,14.497170222028732,33.30430996952547
E02000721,30.39735099337748,18.211920529801322,41.98675496688742
E02000722,25.206349206349206,29.174603174603174,36.317460317460316
E02000723,43.997339541070836,11.240438975723311,39.24176920518789
E02000724,42.27733934611049,13.19052987598647,38.93273205561819
E02000725,19.83852364475202,30.19607843137255,38.292964244521336
E02000727,34.89711934156379,14.115226337448561,44.48559670781893
E02000728,39.352989352989354,9.5004095004095,46.56019656019656
E02000729,36.57906074967686,21.671693235674276,35.588108573890565
E02000730,39.22935779816514,14.34862385321101,40.03669724770642
E02000731,35.723771580345286,13.87782204515272,41.56706507304117
E02000732,27.269577269577272,32.81358281358281,33.264033264033266
E02000733,25.640334321919656,37.71906174170935,28.039902938797518
E02000734,22.522865853658537,40.12957317073171,29.001524390243905
E02000735,29.857651245551605,29.00355871886121,33.380782918149464
E02000736,34.31372549019608,28.612926652142338,32.316630355846044
E02000737,40.56662515566625,23.50560398505604,30.26151930261519
E02000738,45.97740499828826,12.80383430332078,34.645669291338585
E02000739,27.290149482560366,31.582981985435033,32.84783441931774
E02000740,22.420856610800747,43.687150837988824,25.512104283054004
E02000741,40.014214641080315,23.525230987917556,30.597014925373134
E02000742,38.34586466165413,25.563909774436087,30.15037593984962
E02000743,20.726055612770338,38.07929969104016,29.531410916580846
E02000744,26.781115879828327,27.525035765379112,37.53934191702432
E02000745,29.09328114807567,32.974559686888455,29.615133724722764
E02000746,21.36659436008677,37.20173535791757,29.419739696312362
E02000747,18.27663671373556,25.625802310654684,40.19576379974326
E02000748,33.7696335078534,22.425828970331587,39.31064572425829
E02000749,22.065186039803866,47.04355350447072,23.47851168156908
E02006995,11.361847284177381,22.172658094988194,45.657307793230125
E02006996,22.054140127388536,20.116772823779193,35.7484076433121
E02006997,16.224986479177932,23.282855597620337,42.18496484586262
E02006998,19.245283018867926,35.506003430531734,34.40823327615781
E02006999,19.931439764936336,17.662422461638915,41.29937969311133
E02000751,71.76239353570648,5.437868530246779,19.371041712164228
E02000752,53.26768128916741,25.992241122053116,13.995822142643988
E02000753,55.53367467506892,21.26821583300512,19.062623079952736
E02000754,64.80509745127436,14.24287856071964,17.31634182908546
E02000755,66.08656849620705,11.958946898705936,18.96474788041053
E02000756,59.75925925925926,9.87037037037037,26.77777777777778
E02000757,55.976731094013886,8.21917808219178,31.95721523738037
E02000758,68.54026845637584,13.380872483221475,14.303691275167784
E02000759,58.21285140562249,14.578313253012048,23.17269076305221
E02000760,56.01783060921248,17.38484398216939,22.88261515601783
E02000762,71.61913523459062,3.8178472861085555,20.97516099356026
E02000763,54.73763684409211,14.798036995092486,26.538316345790864
E02000764,57.25560538116592,9.937219730941704,28.556053811659194
E02000765,56.8,7.5200000000000005,32.24
E02000767,57.546836337928596,7.175680452456698,31.141746200070695
E02000768,71.08486439195102,10.061242344706912,14.873140857392825
E02000770,52.88647810925998,5.92793490895002,36.497481596280515
E02000772,47.05219677055952,10.852422080360496,36.988358993616224
E02000773,50.970569818409516,14.652473387601752,30.557294927989982
E02000774,47.46835443037975,4.272151898734177,45.29272151898734
E02000776,49.931538110451854,7.120036513007759,37.24326791419443
E02000777,66.8480535789033,12.80870657178736,17.16199246546672
E02000779,29.628411706675433,8.549819138441302,51.693521867806645
E02000781,62.43142418257626,7.395216150976519,26.72811059907834
E02000782,27.249022164276404,18.722294654498047,42.607561929595825
E02000783,35.27272727272727,22.590909090909093,36.90909090909091
E02006800,47.25792630676949,8.24764353041988,40.102827763496144
E02006924,57.90804597701149,5.241379310344827,30.482758620689655
E02006925,72.9312762973352,3.5998129967274424,21.084618980832165
E02007017,65.42515811665496,9.135628952916374,20.94167252283907
E02007018,43.371647509578544,16.93486590038314,34.52107279693487
E02007019,21.27082526152654,9.259976753196437,61.25532739248354
E02007020,47.07142857142857,9.285714285714286,40.285714285714285
E02000784,52.85746052924172,15.254614187235935,24.416277518345563
E02000785,58.60537419498112,5.7295136575616255,27.692649344881193
E02000786,52.767175572519086,14.370229007633586,26.679389312977097
E02000787,48.80974014174087,18.589860076322008,24.986371070325276
E02000788,63.95806028833552,6.946264744429882,23.98427260812582
E02000789,46.28072445019405,16.849935316946958,28.46054333764554
E02000790,62.3330990864371,4.146170063246662,27.723120168657765
E02000791,44.239766081871345,5.292397660818714,36.95906432748538
E02000792,55.13513513513514,5.7357357357357355,32.04204204204204
E02000793,66.25729198649064,10.285538839422783,19.005219527172244
E02000794,67.4715419110038,3.2080027595722664,23.318385650224215
E02000795,70.09857612267251,8.214676889375685,15.808689302665208
E02000796,60.9130859375,20.458984375,15.0634765625
E02000797,54.73372781065089,5.5675094136632595,31.89887036040882
E02000798,67.39228007181327,10.99640933572711,18.043087971274684
E02000799,66.57534246575342,6.966731898238747,21.643835616438356
E02000800,55.949708127525824,25.55006735518635,14.683430624158062
E02000801,61.54761904761905,5.5059523809523805,21.607142857142858
E02000802,66.9774919614148,8.006430868167202,20.418006430868168
E02000803,58.20683111954459,21.537001897533205,15.749525616698293
E02000804,59.130434782608695,9.805097451274362,25.397301349325335
E02000805,57.75217303416211,12.734990903577925,22.23569840307257
E02000806,66.65160415725259,11.726163578852237,16.877541798463625
E02000807,32.58885686839577,17.146974063400577,37.055715658021136
E02000808,16.708479678876067,24.502425154708146,34.88877738752299
E02000810,20.03853564547206,42.862147486424945,25.275880189174988
E02000812,17.82774543264405,45.0913471190524,26.27986348122867
E02000813,17.12614870509607,44.047619047619044,30.701754385964914
E02000814,29.72488038277512,21.61084529505582,37.260765550239235
E02000815,15.153203342618385,29.247910863509752,42.89693593314763
E02000816,22.196848595569765,40.85407627312172,28.08860470427038
E02000817,16.418896597291045,60.35678889990089,18.00462504129501
E02000818,20.102459016393443,37.56147540983606,28.688524590163933
E02000819,14.354708881137645,55.138180842500674,23.90662731419372
E02000820,20.83792723263506,42.73428886438809,26.637265711135612
E02000821,13.367531683765844,51.56910078455039,25.890162945081475
E02000822,12.104726283577016,55.45732743964638,25.84155049302958
E02000823,21.098562628336754,45.148870636550306,25.077002053388092
E02000824,15.736551030668677,60.80945198592257,16.390145801910506
E02000825,15.62731082080355,61.597239339413356,16.2188809465122
E02000826,25.476190476190474,44.666666666666664,21.095238095238095
E02000827,19.78711271621365,52.57555597795096,19.958182854970538
E02000828,19.740853658536587,44.66463414634146,22.5609756097561
E02000829,27.974405118976204,45.49090181963607,19.17616476704659
E02000830,38.4330202669303,24.320316361838852,28.20069204152249
E02000831,35.724043715846996,27.914389799635703,26.00182149362477
E02000832,29.38073394495413,44.31192660550459,18.486238532110093
E02000833,33.703586163122814,44.11298000634719,17.708663916217073
E02000834,42.48975876194811,19.185252617205283,30.951297223486574
E02000835,49.44847147809644,25.874566656161363,19.350772139930665
E02000836,53.75803297010337,15.283598770606316,23.582006146968425
E02000837,64.05461561294152,11.398040961709706,17.6313446126447
E02000838,47.10406152367219,20.90843547224225,25.4986782023552
E02000839,49.01531728665208,22.64770240700219,20.51422319474836
E02006802,19.080810280984533,36.52798954476149,26.07275103463298
E02006941,23.87227572225038,5.195134313228586,45.99594526102383
E02006942,22.644497228820267,27.263130113486405,36.975455265241486
E02000840,45.193929173693085,39.685216413715565,11.663856098931983
E02000841,43.82716049382716,37.47795414462081,14.05055849500294
E02000842,76.42647538311054,4.271274861428106,15.389631561786763
E02000843,58.87497045615694,11.155755140628692,19.120775230441975
E02000844,61.69954476479514,22.76176024279211,12.473444613050075
E02000845,67.38839882384389,8.019246190858059,20.101577118417534
E02000846,73.79790940766551,6.167247386759582,16.27177700348432
E02000847,77.15789473684211,4.578947368421052,14.842105263157896
E02000848,82.65237776289351,2.1768251841929,12.45813797722706
E02000849,62.646264626462646,16.891689168916894,16.891689168916894
E02000850,75.90996168582376,8.764367816091955,13.00287356321839
E02000851,37.220982142857146,20.331101190476193,32.55208333333333
E02000852,68.46658711217184,5.51909307875895,22.46420047732697
E02000853,65.35648994515539,10.907982937233394,20.840950639853748
E02000854,69.34467548834279,8.56962822936358,18.651543793320734
E02000855,75.29626253418414,4.314797933758736,17.44150714068672
E02000856,64.81909160892995,7.056710289966641,24.94226327944573
E02000857,45.42460597506469,7.668783815572806,42.50764525993883
E02000858,33.62624487404804,49.09197422378442,11.511423550087873
E02000859,65.98694942903752,12.778684067427951,16.014138118542686
E02000860,35.878564857405706,18.813247470101196,39.62741490340386
E02000861,84.80492813141683,2.840520191649555,10.061601642710473
E02000863,80.68043742405833,8.343458890238962,8.667476711219118
E02006836,78.08752997601918,2.338129496402878,14.808153477218225
E02000864,26.975030699959067,41.54727793696275,22.656569791240276
E02000865,17.348608837970538,48.739770867430444,25.826513911620296
E02000866,32.23653934652554,32.67372296364473,29.107225034514496
E02000867,24.705000936504966,27.626896422551038,34.74433414497097
E02000868,23.966666666666665,32.56666666666666,34.766666666666666
E02000869,22.788496541681834,41.317801237713866,26.21041135784492
E02000870,22.743259085580306,41.18796404845643,29.191090269636575
E02000871,18.085106382978726,43.04078014184397,27.969858156028373
E02000872,16.96132596685083,34.33701657458563,35.0828729281768
E02000873,23.335467349551855,39.820742637644045,26.568501920614594
E02000874,17.50465549348231,44.72998137802607,29.7951582867784
E02000875,18.5857089966679,43.33580155497964,29.007774898185858
E02000876,19.273927392739274,32.11221122112211,38.81188118811881
E02000877,25.058365758754864,40.60311284046693,27.859922178988327
E02000878,17.572425459928105,25.39648974413195,40.32565024318038
E02000879,21.21966397013068,43.12383322962041,29.06036092097075
E02000880,18.467583497053045,33.35952848722986,36.62082514734774
E02000881,17.942640436122304,40.50722920123252,29.153827921308366
E02000882,14.756592292089248,53.3975659229209,21.906693711967545
E02000883,17.37943585077343,45.28359114346375,26.721261753108887
E02000884,12.942495595066475,20.663142719846228,45.266698702546854
E02000885,13.986826811313444,51.37543587756683,25.145292522278183
E02000886,24.045529997628645,26.843727768555848,37.680815745790845
E02000887,17.371110078959592,41.56990246168137,30.097538318625173
E02000888,23.992625757176718,27.39004477218857,33.68448775348959
E02000889,22.026630557436246,20.379146919431278,41.52561498533063
E02000890,32.3825986747335,11.063094209161624,38.77845001440507
E02000893,26.156693399136337,33.68291178285009,30.999383096853794
E02000894,27.088866189989787,19.244126659856995,42.90091930541369
E02006853,15.661411925976696,25.891021247429748,42.529129540781355
E02006854,17.644653445103252,10.427315477407483,42.4248619914128
E02007112,17.136477811889478,10.186994138989673,52.33044934412503
E02007113,18.98248140148788,19.366450683945285,37.916966642668584
E02007114,20.26908452763966,23.164668031588185,42.52705469435508
E02000895,61.911764705882355,21.5,11.882352941176471
E02000896,66.39221556886228,9.3562874251497,19.386227544910177
E02000897,56.179450072358904,28.48046309696093,12.474674384949349
E02000898,59.93387436128644,22.482717162608957,12.774271115118726
E02000899,65.17189835575485,11.868460388639761,19.043348281016442
E02000900,57.75169857936998,19.5491043854231,17.943174799258802
E02000901,66.32885736002027,11.755763871294654,18.21636686090702
E02000902,52.00442355543268,21.1224771910423,19.68482167542162
E02000903,42.17403391715318,33.527939949958295,18.29302196274673
E02000904,56.43962848297214,13.498452012383902,24.08668730650155
E02000905,52.02541699761716,17.65951813608684,25.04633306857294
E02000906,47.14738510301109,21.870047543581617,26.01690438457475
E02000907,31.143324760346037,40.65934065934066,21.48702361468319
E02000908,35.167338356404414,19.887857017697563,32.100928684072194
E02000909,50.85975282106394,18.4309511015583,25.416442772702847
E02000910,43.267776096823,13.486060082126647,37.281175707802035
E02000911,36.77645683102709,18.807250048723446,36.01637107776262
E02000912,48.04123711340206,22.32695139911635,24.153166421207658
E02000913,54.377880184331794,12.534562211981568,27.127496159754223
E02000914,31.333333333333336,31.5,29.428571428571427
E02000915,44.93962047153536,16.0149511213341,33.12248418631397
E02000916,43.771991555242785,13.206661975134882,33.52099460473845
E02000917,44.25421530479896,12.217898832684824,37.19844357976654
E02000918,37.415150692370354,24.056475699158295,29.839804507195222
E02000919,41.6596579758901,11.438183347350716,40.28595458368377
E02000920,32.842525580234586,28.1756925380584,31.34514599450961
E02000921,27.247706422018346,35.45871559633028,29.01376146788991
E02000922,42.78416347381865,17.139208173690932,32.18390804597701
E02000923,37.575174404618714,11.06567235987491,33.36540774597066
E02000925,26.041103299080586,39.94050838290968,23.634396971335857
E02000926,30.628152223750572,14.77915329359621,34.8922512608895
E02000927,28.925861062463515,36.018680677174544,28.838295388207825
E02000928,52.41683991683992,9.45945945945946,31.496881496881496
E02000929,19.171534784917686,48.72543813064259,21.959638874137017
E02000930,35.31310522918012,14.934366257800733,40.97267054013342
E02000931,50.04063939311839,7.965321051205636,36.223245732863724
E02000932,37.01440419030991,7.172995780590717,37.945584169940346
E02000933,49.479413156649315,9.394226218646475,32.96261239943209
E02000934,34.65259454705365,16.732629727352684,39.07211961301671
E02000935,20.06974041069353,52.96396745447501,20.06974041069353
E02000936,37.528462016145724,11.550403643138067,39.060235975988405
E02000937,50.59808612440191,11.363636363636363,31.100478468899524
E02000938,39.969801553062986,27.308024158757547,22.842968075927526
E02000939,60.96752816434725,10.50364479787939,22.166998011928428
E02000940,33.52717512860657,22.187430105121898,35.67434578394095
E02000941,51.15640027478818,13.418822990611403,29.425234714907262
E02000942,56.805762543467466,5.7128663686040735,31.54495777446597
E02000943,42.32424677187948,10.473457675753227,36.96795791487327
E02000944,28.738241972105094,31.884528057087252,31.560168666882905
