MSOA21CD,MSOA21NM,Log10-tot,Log10-VSO,Log10-ASB,Log10-Bur,Mixed tenures,Owned & Private,More private rent,More owned,More social rent,Log10-vac,Most deprived,Mixed extremes,Mixed less deprived,Mixed most deprived,Less deprived,Mainly flats,Mainly houses,Mixed types,Log10-price
E02000540,Hounslow 015,2.0559917074512337,1.47551217663336,1.509069581754201,1.2311925675273685,0.0,0.0,1.0,0.0,0.0,0.8998254401702059,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.7320220972611367
E02000541,Hounslow 016,2.06297776473612,1.4785758601695715,1.5946021636247008,0.9605219152177522,0.0,0.0,1.0,0.0,0.0,0.5260650727199521,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.694686952932421
E02000542,Hounslow 017,2.1761383651332697,1.5498639376842456,1.757332773435483,1.1510285111848662,0.0,0.0,1.0,0.0,0.0,0.7126149594583273,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.733476466800297
E02000543,Hounslow 018,2.208977246172313,1.5898299864967205,1.5032136700729537,1.1149216158507758,0.0,0.0,1.0,0.0,0.0,0.794296064123414,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.7424141734303578
E02000544,Hounslow 019,1.652263532166809,1.2078113942005149,1.1286301481528902,0.424956558891426,0.0,0.0,0.0,1.0,0.0,0.4461458579613641,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.754175498026497
E02000545,Hounslow 020,1.9618748080852504,1.3909019648417515,1.400323038867317,0.9628079390323584,0.0,0.0,0.0,0.0,1.0,0.6244536203445649,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.823421282402732
E02000546,Hounslow 021,2.052095865975182,1.5176650634349411,1.6020599913279625,1.131970387860186,0.0,1.0,0.0,0.0,0.0,0.4427602208133234,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.6915746398405136
E02000547,Hounslow 022,2.0023954094270167,1.4772918570535754,1.3999436323423051,1.0246776269157594,0.0,1.0,0.0,0.0,0.0,0.4658863257447774,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.704369933900626
E02000548,Hounslow 023,1.9881007767002925,1.4711080099429377,1.491501168584781,1.1063174815298875,0.0,0.0,0.0,0.0,1.0,0.457514086659599,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.669304058730037
E02000549,Hounslow 024,1.99906888827546,1.4675899712332048,1.4814516100779185,1.038831446780293,0.0,1.0,0.0,0.0,0.0,0.7091562696667817,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.692225340643832
E02000550,Hounslow 025,2.1009905809759,1.534137897875304,1.6131213327230147,0.9956786262173576,0.0,0.0,0.0,0.0,1.0,0.4950762756481721,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.6993312375050817
E02000551,Hounslow 026,2.090825148271671,1.5718025391524446,1.5546732125658598,1.2325967431495786,0.0,0.0,0.0,0.0,1.0,0.4412172270321798,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.659590274580008
E02000552,Hounslow 027,1.9908021556040272,1.51945234106224,1.3824019862450458,0.954046420722263,0.0,1.0,0.0,0.0,0.0,0.397183178131558,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.7039872605779545
E02000553,Hounslow 028,1.981376382757584,1.4970765434107978,1.4288117118522714,1.1501927943935086,0.0,1.0,0.0,0.0,0.0,0.5246517072160233,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.723311237495817
E02000554,Islington 001,2.107308915674877,1.4299783103625647,1.6757268582306186,1.120999748482677,0.0,0.0,0.0,0.0,1.0,0.8756028770915311,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.885781083265526
E02000555,Islington 002,2.031983832576928,1.3650781417440498,1.5904339991020986,1.179444901063269,0.0,0.0,0.0,0.0,1.0,0.7946663384492023,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.903942085268671
E02000556,Islington 003,2.3126058540682317,1.5744627323450588,1.7395932965423166,1.2096828425613215,1.0,0.0,0.0,0.0,0.0,0.9473452467849848,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.939636468908053
E02000557,Islington 004,2.3563619589715423,1.6610262392906177,1.876440878901564,1.367476484919189,1.0,0.0,0.0,0.0,0.0,0.9932311420453612,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.916574576281744
E02000558,Islington 005,2.199603721750491,1.5600709052663402,1.6834286627646602,1.1631860323959502,1.0,0.0,0.0,0.0,0.0,0.8493608384915396,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.8893164084603336
E02000559,Islington 006,2.0460291793289374,1.3038292836461576,1.5096336684726566,1.249775895744051,0.0,0.0,1.0,0.0,0.0,0.8130070993813359,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.980179278979584
E02000560,Islington 007,2.367307329575728,1.6482914085289335,1.7785264849471818,1.249234550105989,0.0,0.0,1.0,0.0,0.0,1.0780506255450517,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.870845028923336
E02000561,Islington 008,1.9426955596335052,1.3270202061721457,1.3590072583765855,1.1046802638046902,0.0,1.0,0.0,0.0,0.0,0.8156040819102144,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.958836931566349
E02000562,Islington 009,2.0132503217750948,1.288385723351518,1.482092193482057,1.1942726518850175,0.0,0.0,0.0,0.0,1.0,0.9577006454479547,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.978111200060257
E02000563,Islington 010,2.17266468999395,1.4757037616320867,1.752695516428629,1.0970144232698655,1.0,0.0,0.0,0.0,0.0,0.8581323343547288,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.877888334548118
E02000564,Islington 011,2.1275180338829,1.47926297565306,1.5935653974155748,1.0666097968395594,1.0,0.0,0.0,0.0,0.0,0.980713759108415,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.9357064498497434
E02000565,Islington 012,2.310638008276918,1.576905897681687,1.743967840195568,1.4624098424554344,1.0,0.0,0.0,0.0,0.0,0.8937736066144218,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.9436942291652586
E02000566,Islington 013,2.2978398043984227,1.4716379221116411,1.7259632196815553,1.284937253613424,0.0,0.0,1.0,0.0,0.0,0.8760018606399234,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.095747841745951
E02000567,Islington 014,2.0690197982534784,1.2819137052169085,1.5347667361968016,1.254404783572079,1.0,0.0,0.0,0.0,0.0,0.9253460643078544,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.028213605471385
E02000568,Islington 015,2.155851653086476,1.619940848810664,1.604146581627432,1.2566644757882115,1.0,0.0,0.0,0.0,0.0,0.8007325201384873,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.8792205238340287
E02000569,Islington 016,2.209811286643236,1.5399960143275486,1.6160187411303435,1.3836141541806346,1.0,0.0,0.0,0.0,0.0,0.9767560809800864,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.029632057552356
E02000570,Islington 017,2.032616921034069,1.327797744351784,1.3516660845264763,1.0656958205028626,0.0,0.0,1.0,0.0,0.0,1.0309337142436508,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.052140149702394
E02000571,Islington 018,2.0466304445870604,1.349401101827343,1.586190201236636,1.146772951255559,1.0,0.0,0.0,0.0,0.0,0.8315025164769674,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.9819517844378063
E02000572,Islington 019,2.0229771927823785,1.392444770397738,1.522928839805095,1.0620719877762006,1.0,0.0,0.0,0.0,0.0,0.8825123002759205,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.8799713477715554
E02000573,Islington 020,2.387890471455305,1.5778843933175082,1.8100244440648736,1.2859573571307288,0.0,0.0,1.0,0.0,0.0,1.1576144256644536,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.076824496956758
E02000574,Islington 021,2.4038340177140047,1.7191534095413272,1.8557361273133348,1.302243674558854,1.0,0.0,0.0,0.0,0.0,1.202165926996819,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.015740146239883
E02000575,Islington 022,2.273601752872778,1.5314992221940007,1.657845721726691,1.3867253753899051,1.0,0.0,0.0,0.0,0.0,1.2197415427559928,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.032827697279441
E02000576,Islington 023,2.327156670399796,1.544745698571606,1.733114651087682,1.2821364013068592,1.0,0.0,0.0,0.0,0.0,1.1871608880760025,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.088687962599094
E02000577,Kensington and Chelsea 001,2.3008069087286005,1.6848596463662728,1.7924654269119922,1.405853091306407,0.0,0.0,0.0,0.0,1.0,1.007913082634369,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.950127401243404
E02000578,Kensington and Chelsea 002,2.2916524469369195,1.7517893493841807,1.793066238119402,1.4569818219512538,0.0,0.0,0.0,0.0,1.0,0.8361723946104525,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.947071389903102
E02000579,Kensington and Chelsea 003,2.192489991499678,1.4822552336362609,1.7044208708857231,1.1188803869324515,0.0,0.0,0.0,0.0,1.0,1.0131568801683726,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.106643010974718
E02000580,Kensington and Chelsea 004,2.344304377791183,1.614641258173509,1.869913763276815,1.3904239887956635,1.0,0.0,0.0,0.0,0.0,1.190477080627137,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.144617225678604
E02000581,Kensington and Chelsea 005,2.036282898895445,1.4527966689222616,1.450713717773969,1.1429298379058557,0.0,0.0,0.0,0.0,1.0,0.9558431945487108,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.011082912082845
E02000582,Kensington and Chelsea 006,2.243603413680744,1.4650753350895942,1.6617810493431953,1.308138758163878,0.0,0.0,1.0,0.0,0.0,1.3382382094225835,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.235219502775008
E02000583,Kensington and Chelsea 007,2.0589864312931003,1.2559769326609675,1.5053861638032024,1.2187576726392146,0.0,0.0,1.0,0.0,0.0,1.2570055614211442,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.3013708890783455
E02000584,Kensington and Chelsea 008,2.240916539092516,1.3832395012057288,1.5000369348593223,1.1008590266296772,0.0,0.0,1.0,0.0,0.0,1.440207647950181,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.270398337804265
E02000585,Kensington and Chelsea 009,1.9478687173656064,1.2149914679498093,1.3921698226467047,1.1013745301505615,0.0,0.0,1.0,0.0,0.0,1.3468871979647117,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.230404181672332
E02000586,Kensington and Chelsea 010,2.1340926284713326,1.2619857607036862,1.6494962411567915,1.1058341862296717,0.0,0.0,1.0,0.0,0.0,1.5757809457048586,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.230210195301015
E02000587,Kensington and Chelsea 011,2.2356452993720355,1.4305401222504224,1.703704939592652,1.2468852749891473,0.0,0.0,1.0,0.0,0.0,1.411568518375599,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.2438491926835065
E02000588,Kensington and Chelsea 012,2.4782828588408643,1.5621912753364953,1.8750127957300344,1.1034284860949566,0.0,0.0,1.0,0.0,0.0,1.6675917350702862,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.30464320409037
E02000589,Kensington and Chelsea 013,2.1933001674959147,1.3739075277165598,1.8270852283576071,1.0084331675368627,0.0,0.0,1.0,0.0,0.0,1.4507923159973133,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.157691500912335
E02000590,Kensington and Chelsea 014,2.379462795904935,1.4426992845843116,1.8286544018467072,1.1743884447904598,1.0,0.0,0.0,0.0,0.0,1.5436043022006023,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.230877752692909
E02000591,Kensington and Chelsea 015,2.370068158365804,1.667838337086692,1.869908438528228,1.2935795121496605,1.0,0.0,0.0,0.0,0.0,1.453430474092951,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.192122250564297
E02000592,Kensington and Chelsea 016,2.328330214510787,1.483584829393621,1.8302489189753377,1.4140902841397376,0.0,0.0,1.0,0.0,0.0,1.5414244734946418,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.2484147577402425
E02000593,Kensington and Chelsea 017,2.0355800969149507,1.3414326595138175,1.6049162434342896,0.9496485417619812,0.0,0.0,1.0,0.0,0.0,1.300652512387801,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.126743353138599
